Address_street, Широкая № 19
Address_street, Широкая 19/1
Address_street, Широкая 21/1
Address_street, Широкая 23
Address_street, Широкая 27
Precinct_number,1738
Precinct_place, МАОУ города Новосибирска «Вторая Новосибирская гимназия», ул. Киевская, 5 
Address_street, Пархоменко № 72
Address_street, Пархоменко 74
Address_street, Пархоменко 76
Address_street, Пархоменко 78
Address_street, Пархоменко 80
Address_street, Пархоменко 82
Address_street, Троллейная № 22
Address_street, Троллейная 24
Address_street, Троллейная 26
Precinct_number,1739
Precinct_place, МАОУ города Новосибирска «Вторая Новосибирская гимназия», ул. Киевская, 5 
Address_street, Троллейная № 22
Address_street, Троллейная 24
Address_street, Троллейная 26
Precinct_number,1740
Precinct_place, МАОУ города Новосибирска «Вторая Новосибирская гимназия», ул. Киевская, 5 
Address_street, Пархоменко № 84
Address_street, Пархоменко 86
Address_street, Пархоменко 86/1
Address_street, Пархоменко 86/2
Address_street, Плахотного № 72
Address_street, Плахотного 72/1
Address_street, Плахотного 74
Address_street, Плахотного 74/1
Address_street, Плахотного 74/2
Address_street, Плахотного 76
Precinct_number,1741
Precinct_place, МАОУ города Новосибирска «Вторая Новосибирская гимназия», ул. Киевская, 5 
Address_street, Плахотного № 72
Address_street, Плахотного 72/1
Address_street, Плахотного 74
Address_street, Плахотного 74/1
Address_street, Плахотного 74/2
Address_street, Плахотного 76
Precinct_number,1742
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 92», ул. Киевская, 7 
Address_street, Новосибирская № 21
Address_street, Новосибирская 23
Address_street, Новосибирская 24
Address_street, Новосибирская 25
Address_street, Новосибирская 27
Address_street, Пархоменко № 88
Address_street, Пархоменко 90
Address_street, Пархоменко 92
Address_street, Пархоменко 94
Address_street, Пархоменко 96
Address_street, Пархоменко 98
Address_street, Пархоменко 100
Address_street, Пархоменко 102
Address_street, Пархоменко 104
Address_street,
Precinct_number,1743
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 92», ул. Киевская, 7 
Precinct_number,1744
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 92», ул. Киевская, 7 
Address_street, Киевская № 20
Address_street, Киевская 22
Address_street, Киевская 24
Address_street, Киевская 26
Address_street, Новосибирская № 5
Address_street, Новосибирская 7
Address_street, Новосибирская 9
Address_street, Новосибирская 11
Address_street, Новосибирская 13
Precinct_number,1745
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 45», ул. Киевская, 15а 
Address_street, Новосибирская № 5
Address_street, Новосибирская 7
Address_street, Новосибирская 9
Address_street, Новосибирская 11
Address_street, Новосибирская 13
Precinct_number,1746
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 45», ул. Киевская, 15а 
Address_street, Киевская № 23
Address_street, Киевская 28
Address_street, Киевская 32
Address_street, Киевская 34
Address_street, Пархоменко 128
Address_street, Широкая № 129
Address_street, Широкая 129/1
Address_street, Широкая 131
Address_street, Широкая 131/1
Precinct_number,1747
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 45», ул. Киевская, 15а 
Address_street, Алма-Атинская
Address_street, 2-я Алма-Атинская
Address_street, Киевская 83а
Address_street, Пархоменко № 23
Address_street, Пархоменко 25
Address_street, Пархоменко 25/1
Address_street, Пархоменко 27
Address_street, Пархоменко 27/1
Address_street, Пархоменко 29
Address_street, Пархоменко 112
Address_street, Пархоменко 114
Address_street, Пархоменко 116
Address_street, Пархоменко 118
Address_street, Пархоменко 120
Address_street, Пархоменко 122
Address_street, Пархоменко 124
Address_street, Пархоменко 126
Address_street, Пархоменко частный сектор – нечетная с № 125 по 141
Address_street, Пархоменко четная с № 132 по 154/1
Address_street, Ташкентская
Address_street, Харьковская
Address_street, 2-я Харьковская
Precinct_number,1748
Precinct_place, Филиал «Библиотека им. А. Ахматовой» МКУК города Новосибирска Централизованная библиотечная система им. П.П. Бажова Ленинского района, ул. Филатова, 9 
Address_street, Филатова
Address_street, Халтурина № 31
Address_street, Халтурина 33
Address_street, Халтурина 35
Address_street, Халтурина 35/1
Address_street, Халтурина 37
Address_street, Халтурина 37/1
Address_street, Халтурина 37/2
Address_street, Халтурина 39
Address_street, Халтурина 39/1
Address_street, Халтурина 39/2
Address_street, Халтурина 41
Address_street, Халтурина 41/1
Address_street, Халтурина 43
Address_street, Халтурина 45
Precinct_number,1749
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 90 с углубленным изучением предметов художественно-эстетического цикла», ул. Забалуева, 10а 
Address_street, Забалуева № 4
Address_street, Забалуева 6
Address_street, Забалуева 8
Address_street, Забалуева 10
Address_street, Забалуева 11
Address_street, Забалуева 12
Address_street, Забалуева 13
Address_street, Забалуева 17
Address_street, Забалуева 19
Address_street, Забалуева 21
Address_street, Забалуева 21/1
Address_street, Невельского № 1
Address_street, Невельского 1/1
Address_street, Невельского 3
Address_street, Невельского 5
Address_street, Невельского 7
Address_street, Невельского 9
Address_street, Связистов 15
Address_street,
Precinct_number,1750
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 90 с углубленным изучением предметов художественно-эстетического цикла», ул. Забалуева, 10а 
Address_street, Забалуева № 9
Address_street, Забалуева 23
Address_street, Забалуева 27
Address_street, Невельского № 11
Address_street, Невельского 13
Address_street, Невельского 17
Address_street, Невельского 19
Address_street, Невельского 21
Address_street, Невельского 23
Address_street, Невельского 25
Address_street, Невельского 27
Address_street, Невельского 29
Address_street, Халтурина № 16
Address_street, Халтурина 18
Address_street, Халтурина 20
Address_street, Халтурина 20а
Address_street, Халтурина 22
Address_street, Халтурина 24
Address_street, Халтурина 26
Address_street, Халтурина 28
Address_street, Халтурина 30
Address_street, Халтурина 32
Address_street,
Precinct_number,1751
Precinct_place, МБУК города Новосибирска «Дворец культуры «Сибтекстильмаш», ул. Забалуева, 47 
Address_street, Забалуева № 51
Address_street, Забалуева 51/1
Address_street, Забалуева 51/2
Address_street, Забалуева 64
Address_street, Забалуева 66
Address_street, Забалуева 70
Address_street, Забалуева 72
Address_street, Забалуева 78
Address_street, Забалуева 80
Address_street, Колхидская 6
Precinct_number,1752
Precinct_place, МБУК города Новосибирска «Дворец культуры «Сибтекстильмаш», ул. Забалуева, 47 
Address_street, Забалуева № 51/4
Address_street, Забалуева 51/5
Address_street, Забалуева 53
Address_street, Забалуева 53/1
Address_street, Забалуева 55
Address_street, Забалуева 55/1
Address_street, Спортивная № 3
Address_street, Спортивная 3/1
Address_street, Спортивная 4
Address_street, Спортивная 5
Address_street, Спортивная 6
Address_street, Спортивная 7/2
Address_street, Спортивная 8
Address_street, Спортивная 10
Address_street, Спортивная 10/1
Precinct_number,1753
Precinct_place, МАОУ города Новосибирска «Средняя общеобразовательная школа № 215», ул. Титова, 242/1 
Address_street, Спортивная № 3
Address_street, Спортивная 3/1
Address_street, Спортивная 4
Address_street, Спортивная 5
Address_street, Спортивная 6
Address_street, Спортивная 7/2
Address_street, Спортивная 8
Address_street, Спортивная 10
Address_street, Спортивная 10/1
Precinct_number,1754
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 191», ул. Невельского, 53/1 
Address_street, Забалуева № 22
Address_street, Забалуева 24
Address_street, Забалуева 26
Address_street, Забалуева 28
Address_street, Забалуева 30
Address_street, Забалуева 32
Address_street, Забалуева 34
Address_street, Забалуева 36
Address_street, Забалуева 38
Address_street, Забалуева 41
Address_street, Забалуева 42
Address_street, Забалуева 43
Address_street, Забалуева 44
Address_street, Забалуева 45
Address_street, Забалуева 46
Address_street, Забалуева 48
Address_street, Забалуева 50
Address_street, Забалуева 52
Address_street, Забалуева 62
Address_street, Колхидская 1
Address_street, Невельского № 33
Address_street, Невельского 37
Address_street, Невельского 39
Address_street, Невельского 41
Address_street, Невельского 43
Address_street, Невельского 47
Address_street, Невельского 49
Address_street, Невельского 57/1
Address_street, Фасадная № 2
Address_street, Фасадная 4
Address_street, Фасадная 8
Address_street, Фасадная 10
Address_street, Фасадная 15
Address_street, Фасадная 15/1
Address_street, Фасадная 16
Address_street, Фасадная 17
Address_street, Фасадная 18
Address_street, Фасадная 20
Address_street, Халтурина – нечетная с № 1 по 27 четная с № 2 по 12
Address_street,
Address_side, 3-й Забалуева, 3
Address_side, 1-й – 3-й Порядковый (кроме № 10а по переулку 2-му Порядковому)
Address_side, 1-й, 2-й Халтурина
Precinct_number,1755
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 191», ул. Невельского, 53/1 
Address_street, Забалуева 60
Address_street, Колхидская № 3
Address_street, Колхидская 5
Address_street, Колхидская 7
Address_street, Колхидская 9
Address_street, Колхидская 11
Address_street, Невельского 55
Precinct_number,1756
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 191», ул. Невельского, 53/1 
Address_street, Вечерняя
Address_street, Забалуева № 54
Address_street, Забалуева 56
Address_street, Забалуева 68
Address_street, Забалуева 74
Address_street, Забалуева 76
Address_street, Невельского № 51
Address_street, Невельского 53
Address_street, Невельского 75
Address_street, Невельского частный сектор – № 2б
Address_street, Олимпийская
Address_street, Сибсельмашевская
Precinct_number,1757
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 86», ул. Порт-Артурская, 1а 
Precinct_number,1758
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 86», ул. Порт-Артурская, 1а 
Address_street, Каменогорская
Address_street, Невельского № 81
Address_street, Невельского 83
Address_street, Невельского 85
Address_street, Невельского частный сектор – № 8
Address_street, Невельского 8а
Address_street, Невельского 10
Address_street, Невельского 12
Address_street, Порт-Артурская
Address_street, Станционная № 78
Address_street, Станционная 97а
Address_street, Станционная 97б
Address_street, Станционная 97в
Address_street, Энергетическая
Address_street,
Address_side, 1-й, 2-й Каменогорский
Address_side,
Address_place, СТ «Золотая осень», улицы: Березовая; Вишневая; Высоковольтная; Земляничная; Клубничная; Ключевая; Лесная; Малиновая; Новая;
Address_side,
Address_place, СТ «Золотая осень»
Precinct_number,1759
Precinct_place, МБУ города Новосибирска «Спортивная школа олимпийского резерва по боксу», ул. Троллейная, 20а 
Address_street, Демьяновская
Address_street, Киевская № 2
Address_street, Киевская 4
Address_street, Киевская 8
Address_street, Киевская 10
Address_street, Киевская 12
Address_street, Киевская 14
Address_street, Троллейная № 12
Address_street, Троллейная 18
Address_street, Троллейная 20
Address_street, Широкая № 26
Address_street, Широкая 35/1
Precinct_number,1760
Precinct_place, МБОУ города Новосибирска «Основная общеобразовательная школа № 89», ул. Халтурина, 30/1 
Address_street, Забалуева № 33
Address_street, Забалуева 35
Address_street, Забалуева 37
Address_street, Забалуева 39
Address_street, Забалуева 39/1
Address_street, Забалуева 39/2
Address_street, Забалуева 39/3
Address_street, Забалуева 39/4
Address_street, Забалуева 39/5
Address_street, Колхидская № 15
Address_street, Колхидская 17
Address_street, Колхидская 19
Address_street, Колхидская 21
Address_street, Колхидская 21а
Address_street, Колхидская 23
Address_street, Колхидская 25
Address_street, Колхидская 25а
Address_street, Колхидская 27
Address_street, Колхидская 27а
Address_street, Колхидская 27/1
Address_street, Колхидская 29
Address_street, Колхидская 31
Address_street, Фасадная № 17/1
Address_street, Фасадная 21
Address_street, Фасадная 23
Address_street, Фасадная 24
Address_street, Фасадная 24а
Address_street, Фасадная 25
Address_street, Фасадная 25/1
Address_street, Фасадная 26
Address_street, Фасадная 26а
Address_street, Фасадная 26/1
Address_street, Фасадная 27
Address_street, Фасадная 28
Address_street, Фасадная 28а
Address_street, Фасадная 28/1
Address_street, Фасадная 29
Address_street,
Precinct_number,1761
Precinct_place, МБУ ДОД «Центр спортивной подготовки «Обь», ул. Станиславского, 6б 
Address_street, Котовского № 29
Address_street, Котовского 35
Address_street, Пархоменко № 14
Address_street, Пархоменко 14/1
Address_street, Пархоменко 14а
Address_street, Станиславского № 2
Address_street, Станиславского 4
Address_street, Станиславского 4/1
Address_street, Станиславского 4/2
Address_street, Станиславского 4/3
Address_street, Станиславского 6
Address_street,
Precinct_number,1762
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 73», ул. Котовского, 16 
Address_street, Котовского № 18/1
Address_street, Котовского 18/2
Address_street, Котовского 20
Address_street, Котовского 22
Address_street, Котовского 24
Address_street, Котовского 25/1
Address_street, Котовского 26
Address_street, Котовского 27
Address_street, Котовского 28
Address_street, Котовского 28/1
Address_street, Котовского 30
Address_street, Котовского 31
Address_street, Котовского 32
Address_street, Котовского 33
Address_street, Широкая 1/1
Precinct_number,1763
Precinct_place, ГАПОУ Новосибирской области «Новосибирский архитектурно-строительный колледж», ул. Станиславского, 2/1 
Address_street, Станиславского 2/1
Address_street, Широкая № 1
Address_street, Широкая 3
Address_street, Широкая 5
Address_street, Широкая 7
Address_street, Широкая 13
Address_street, Широкая 15
Address_street, Широкая 15/1
Address_street, Широкая 17
Address_street, Широкая 21
Precinct_number,1764
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 175», ул. Титова, 43/2 
Address_street, Александры Плотниковой
Address_street, Вертковская № 123
Address_street, Вертковская четная с № 112 по 132
Address_street, Гражданская
Address_street, 2-я Гражданская
Address_street, Карпинского
Address_street, 2-я Карпинского
Address_street, Коммунальная
Address_street, 2-я Коммунальная
Address_street, Кирзаводская № 2
Address_street, Кирзаводская 4
Address_street, Кирзаводская 5
Address_street, Кирзаводская 6
Address_street, Кирзаводская 6/1
Address_street, Кирзаводская 6/2
Address_street, Кирзаводская 8
Address_street, Красных Партизан
Address_street, 2-я Красных Партизан
Address_street, Куйбышева
Address_street, 2-я Куйбышева
Address_street, Степная – нечетная с № 81 по 127
Address_street, Троллейная № 41
Address_street, Троллейная 71
Address_street, Троллейная четная с № 100по 124
Address_street, Пермская
Address_street, 2-я Пермская
Address_street,
Address_side, 1-й – 3-й Вертковский
Address_side, 1-й – 3-й Пермский
Precinct_number,1765
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 175», ул. Титова, 43/2 
Address_street, Титова № 27
Address_street, Титова 29
Address_street, Титова 29/1
Address_street, Титова 31
Address_street, Титова 31/1
Address_street, Титова 33
Address_street, Титова 35/1
Address_street, Титова 37
Address_street, Титова 37/1
Address_street, Титова 39
Address_street, Титова 39/1
Address_street, Титова 41
Address_street, Титова 41/1
Address_street, Титова 43
Address_street, Титова 43/1
Address_street, Титова 45
Address_street, Титова 47
Address_street, Титова 47/1
Address_street, Титова 51а
Address_street, Тихвинская 1
Address_street, Троллейная № 35
Address_street, Троллейная 37
Address_street,
Address_side, 1-й, 2-й Станиславского
Precinct_number,1766
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 175», ул. Титова, 43/2 
Address_street, Петропавловская № 17
Address_street, Петропавловская 17а
Address_street, Петропавловская 19
Address_street, Петропавловская 19а
Address_street, Петропавловская 21
Address_street, Степная № 42
Address_street, Степная 44
Address_street, Степная 46
Address_street, Степная 52
Address_street, Степная 54
Address_street, Степная 54/1
Address_street, Степная 60
Address_street, Степная 62
Address_street, Степная 64
Address_street, Степная 66
Address_street, Степная 68
Address_street, Степная 70а
Address_street, Титова № 35
Address_street, Титова 43/2
Address_street, Тихвинская № 2
Address_street, Тихвинская 3
Address_street, Тихвинская 4
Address_street, Тихвинская 5
Address_street, Тихвинская 6
Address_street, Тихвинская 8
Address_street, Тихвинская 8а
Address_street, Тихвинская 10а
Address_street, Тихвинская 11
Address_street, Тихвинская 11/1
Address_street, Тихвинская 13
Precinct_number,1767
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 175», ул. Титова, 43/2 
Address_street, Степная № 59
Address_street, Степная 59/1
Address_street, Степная 61а
Address_street, Степная 63
Address_street, Степная 63/1
Address_street, Степная 63/2
Address_street, Степная 65
Address_street, Степная 65/1
Address_street, Степная 67
Address_street, Степная 67/1
Address_street, Степная 69
Address_street, Степная 71
Address_street, Троллейная 39
Precinct_number,1768
Precinct_place, МКОУ города Новосибирска «Средняя общеобразовательная школа № 66», ул. Хилокская, 4 
Address_street, Ереснинская
Address_street, Кудряшевская
Address_street, Малыгина
Address_street, Суходольная
Address_street, Толмачевская (Толмачевская 10
Address_street, Толмачевская (Толмачевская – Казарма 3 км)
Address_street, Тульская – четная с № 424 по 542/1 нечетная с № 435 по 543
Address_street, Учхозовская
Address_street, Хилокская
Address_street,
Address_side, Аргунский
Address_side, 1-й Хилокский
Address_side,
Address_place, СТ «Рассвет»
Address_place, СТ «Трудовые резервы»
Address_place, СНТ «Восход»
Address_place, СО «Восход Заобский»
Precinct_number,1769
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 67», ул. Титова, 94 
Address_street, Гризодубовой № 37/1
Address_street, Гризодубовой 37/2
Address_street, Гризодубовой 37/3
Address_street, Гризодубовой 37/4
Address_street, Гризодубовой 40/1
Address_street, Гризодубовой 40/2
Address_street, Гризодубовой нечетная с № 39 по 97
Address_street, Гризодубовой четная с № 42 по 100
Address_street, Косиора
Address_street, Озерная – четная с № 66 по 122 нечетная с № 71 по 129
Address_street, 2-я Озерная
Address_street, Плахотного – четная № 80 с № 94 по 158
Address_street, Плахотного – четная № 80 нечетная № 97/1
Address_street, Плахотного – четная № 80 с № 107 по 187
Address_street, Хасановская № 35/1
Address_street, Хасановская 35/2
Address_street, Хасановская 36/1
Address_street, Хасановская 36/2
Address_street, Хасановская четная с № 38 по 116/1
Address_street, Хасановская нечетная с № 37 по 115/1
Address_street, Янтарная – четная с № 42 по 132 нечетная с № 41 по 117
Precinct_number,1770
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 67», ул. Титова, 94 
Address_street, Амурская № 40/1
Address_street, Амурская 40/3
Address_street, Амурская 40/4
Address_street, Амурская 40/5
Address_street, Осипенко
Address_street, Расковой
Address_street, Титова – четная с № 56 по 168/2 нечетная с № 55 по 179/2
Address_street, Южная № 40/1
Address_street, Южная 40/2
Address_street, Южная 40/3
Address_street, Южная четная с № 42а по 100
Address_street, Южная нечетная с № 41 по 119
Precinct_number,1771
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 67», ул. Титова, 94 
Address_street, Амурская – четная с № 2 до конца (кроме № 40/1 40/3
Address_street, Амурская – четная с № 2 до конца (кроме № 40/1 40/4
Address_street, Амурская – четная с № 2 до конца (кроме № 40/1 40/5)
Address_street, Амурская – четная с № 2 до конца (кроме № 40/1 нечетная с № 1 до конца
Address_street, Бакинская
Address_street, Прокатная
Address_street, 5-го Декабря
Address_street, Степная – четная № 66а с № 70 по 202
Precinct_number,1772
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 48», ул. Титова, 202 
Address_street, Зенитная – четная с № 4 по 36 нечетная с № 3 по 35
Address_street, Новоалтайская – четная с № 4 по 36 нечетная с № 3 по 35
Address_street, Танкистов № 3
Address_street, Танкистов 5
Address_street, Танкистов 7
Address_street, Танкистов 11
Address_street, Танкистов 11/1
Address_street, Титова № 182
Address_street, Титова 196
Address_street, Зенитная 35/Степная
Address_street, Зенитная 222 (угловой дом)
Address_street, Зенитная 36/Степная
Address_street, Зенитная 224 (угловой дом)
Precinct_number,1773
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 48», ул. Титова, 202 
Address_street, Пилотов – четная с № 30 по 64 нечетная с № 25 по 59
Address_street, Пушкарева – четная с № 26 по 60 нечетная с № 29 по 63
Address_street, Связистов № 1
Address_street, Связистов 3
Address_street, Связистов 3/1
Address_street, Связистов 5
Address_street, Связистов 7
Address_street, Связистов частный сектор – четная с № 54 по 88/2
Address_street, Танкистов – нечетная с № 31 по 71/2 четная с № 12 по 46
Precinct_number,1774
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 48», ул. Титова, 202 
Address_street, Связистов № 11
Address_street, Связистов 13
Address_street, Танкистов № 15
Address_street, Танкистов 17
Address_street, Танкистов 21/2
Address_street, Титова 198
Precinct_number,1775
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 48», ул. Титова, 202 
Address_street, Бийская
Address_street, Заозерная
Address_street, Кавказская
Address_street, Клеверная
Address_street, Крымская
Address_street, Лучистая
Address_street, Облачная
Address_street, Окинская
Address_street, 2-я – 5-я Окинская
Address_street, Природная
Address_street, Прогулочная
Address_street, Рельефная
Address_street, Смородиновая
Address_street, Степная – нечетная с № 203 по 271 четная № 240
Address_street, Степная – нечетная с № 203 по 271 246
Address_street, Танкистов № 21
Address_street, Танкистов 21/1
Address_street, Титова № 198/1
Address_street, Титова 198/2
Address_street, Титова 200
Address_street, Титова четная с № 204 по 220
Address_street, Титова 232/1
Address_street, Титова нечетная с № 223 по 251
Address_street, Фиалковая
Address_street, Херсонская
Address_street, Яблочная
Address_street,
Address_side, 1-й – 3-й Амурский
Address_side, 1-й – 4-й Бийский
Address_side, 1-й, 2-й Кавказский
Address_side, 1-й – 3-й Степной
Precinct_number,1776
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 188», ул. Курганская, 36а 
Address_street, Ашхабадская
Address_street, Булавина
Address_street, Курганская № 22
Address_street, Курганская 24
Address_street, Курганская 26
Address_street, Курганская 30
Address_street, Курганская 32
Address_street, Курганская 34
Address_street, Курганская 36
Address_street, Курганская 38
Address_street, Олекминская
Address_street, Полтавская 35
Address_street, Шуберта
Precinct_number,1777
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 188», ул. Курганская, 36а 
Address_street, Ачинская
Address_street, Брянская
Address_street, Волховская (кроме № 33 33а
Address_street, Волховская (кроме № 33 33/1
Address_street, Волховская (кроме № 33 35
Address_street, Волховская (кроме № 33 37
Address_street, Волховская (кроме № 33 39)
Address_street, Гомельская
Address_street, Житомирская
Address_street, Зенитная – нечетная с № 37 по 51 четная с № 38 по 52
Address_street, Киселевская
Address_street, Курганская – нечетная с № 1 по 17 четная с № 2 по 18
Address_street, Новоалтайская – нечетная с № 39 по 51 четная с № 38 по 52/1
Address_street, Оборонная
Address_street, Пилотов – нечетная с № 61 по 75 четная с № 66 по 80
Address_street, Полтавская № 19
Address_street, Полтавская 21
Address_street, Полтавская 25
Address_street, Полтавская нечетная с № 1 по 17
Address_street, Полтавская четная с № 2 по 18
Address_street, Пушкарева – нечетная с № 65 по 79/1 четная с № 62 по 76
Address_street, Связистов – нечетная с № 91 по 99 четная с № 92 по 104
Address_street, 120 120/1
Address_street, Степная – нечетная с № 129 по 201
Address_street, Танкистов – четная с № 48 по 62 нечетная с № 73 по 87
Address_street, Тверская
Address_street, Челябинская
Address_street, Ялтинская
Address_street,
Address_side, 1-й – 6-й Танкистов
Precinct_number,1778
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 188», ул. Курганская, 36а 
Address_street, Немировича-Данченко 2б
Address_street, Полтавская № 29
Address_street, Полтавская 33
Address_street, Полтавская 37
Address_street, Полтавская 41
Address_street, Полтавская 43
Address_street, Полтавская 45
Address_street, Полтавская 47
Precinct_number,1779
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 129», ул. 9-й Гвардейской Дивизии, 6 
Address_street, Троллейная № 130
Address_street, Троллейная 132
Address_street, 9-й Гвардейской Дивизии № 1
Address_street, 9-й Гвардейской Дивизии 3
Address_street, 9-й Гвардейской Дивизии 4
Address_street, 9-й Гвардейской Дивизии 5
Address_street, 9-й Гвардейской Дивизии 7
Precinct_number,1780
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 129», ул. 9-й Гвардейской Дивизии, 6 
Address_street, 9-й Гвардейской Дивизии № 1
Address_street, 9-й Гвардейской Дивизии 3
Address_street, 9-й Гвардейской Дивизии 4
Address_street, 9-й Гвардейской Дивизии 5
Address_street, 9-й Гвардейской Дивизии 7
Precinct_number,1781
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 129», ул. 9-й Гвардейской Дивизии, 6 
Address_street, 9-й Гвардейской Дивизии № 1
Address_street, 9-й Гвардейской Дивизии 3
Address_street, 9-й Гвардейской Дивизии 4
Address_street, 9-й Гвардейской Дивизии 5
Address_street, 9-й Гвардейской Дивизии 7
Precinct_number,1782
Precinct_place, МАОУ города Новосибирска «Информационно-экономический лицей», ул. Связистов, 135 
Address_street, 9-й Гвардейской Дивизии № 1
Address_street, 9-й Гвардейской Дивизии 3
Address_street, 9-й Гвардейской Дивизии 4
Address_street, 9-й Гвардейской Дивизии 5
Address_street, 9-й Гвардейской Дивизии 7
Precinct_number,1783
Precinct_place, МАОУ города Новосибирска «Информационно-экономический лицей», ул. Связистов, 135 
Address_street, Ивана Севастьянова № 5
Address_street, Ивана Севастьянова 9
Address_street, Связистов № 127
Address_street, Связистов 139
Address_street, Связистов 141
Address_street, Связистов 143
Address_street, Связистов 145
Address_street, Связистов 147
Address_street, Связистов 151
Address_street, Связистов 154
Address_street, Связистов 158
Precinct_number,1784
Precinct_place, МАОУ города Новосибирска «Информационно-экономический лицей», ул. Связистов, 135 
Address_street, Волховская № 33
Address_street, Волховская 33а
Address_street, Волховская 33/1
Address_street, Волховская 35
Address_street, Волховская 37
Address_street, Волховская 39
Address_street, Связистов № 113
Address_street, Связистов 113/1
Precinct_number,1785
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 50», ул. 9-й Гвардейской Дивизии, 20 
Address_street, Связистов № 113
Address_street, Связистов 113/1
Precinct_number,1786
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 50», ул. 9-й Гвардейской Дивизии, 20 
Address_street, 9-й Гвардейской Дивизии № 11
Address_street, 9-й Гвардейской Дивизии 12
Address_street, 9-й Гвардейской Дивизии 14
Address_street, 9-й Гвардейской Дивизии 15
Address_street, 9-й Гвардейской Дивизии 16
Address_street, Связистов № 119
Address_street, Связистов 125
Precinct_number,1787
Precinct_place, учебный корпус ФГБОУ ВО «Сибирский государственный университет геосистем и технологий», ул. Плахотного, 10 
Address_street, Володарского
Address_street, Гризодубовой – нечетная с № 1 по 37 четная с № 2 по 40
Address_street, Озерная – нечетная с № 1 по 49 четная с № 2 по 38
Address_street, Пархоменко № 11
Address_street, Пархоменко 22
Address_street, Пархоменко 24
Address_street, Пархоменко 26
Address_street, Плахотного № 8 (8а)
Address_street, Плахотного 8/1
Address_street, Плахотного частный сектор – нечетная с № 63 по 97
Address_street, Плахотного четная с № 14 по 70
Address_street, Троллейная № 38
Address_street, Троллейная 44
Address_street, Хасановская – нечетная с № 1 по 35 четная с № 2 по 36
Address_street, Южная – нечетная с № 1 по 39 четная с № 2 по 40а
Address_street, Янтарная – нечетная с № 1 по 39а четная с № 2 по 40а
Precinct_number,1788
Precinct_place, учебный корпус ФГБОУ ВО«Сибирский государственный университет геосистем и технологий»,ул. Плахотного, 10 
Address_street, Котовского № 40
Address_street, Котовского 41
Address_street, Котовского 42
Address_street, Котовского 43
Address_street, Котовского 44
Address_street, Котовского 45
Address_street, Котовского 47
Address_street, Котовского 52
Address_street, Пархоменко № 16
Address_street, Пархоменко 18
Address_street, Пархоменко 18/1
Address_street, Пархоменко 20
Precinct_number,1789
Precinct_place, МБУК города Новосибирска «Культурно-досуговый центр имени К. С. Станиславского», ул. Котовского, 2а 
Address_street, Ватутина № 7
Address_street, Ватутина 9
Address_street, Ватутина 9/1
Address_street, Пермитина № 1/1
Address_street, Пермитина 3
Address_street, Пермитина 3/1
Address_street, Пермитина 3/2
Address_street, Пермитина 4
Address_street, Пермитина 6
Address_street, Пермитина 8
Address_street, Пермитина 10
Address_street, Пермитина 12
Address_street, Пермитина 14
Precinct_number,1790
Precinct_place, МБУК города Новосибирска «Культурно-досуговый центр имени К. С. Станиславского», ул. Котовского, 2а 
Address_street, Площадь Райсовета;

Precinct_number,1791
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 160», ул. Выставочная, 8 
