Precinct_address, № 31  здание Городского Дома культуры 
Address_street, улица Комсомольская 2
Address_street, улица Комсомольская  2/А
Address_street, улица Комсомольская  2/Б
Address_street, улица Комсомольская  3
Address_street, улица Комсомольская  4
Address_street, улица Комсомольская  4/А
Address_street, улица Комсомольская  4/Б
Address_street, улица Комсомольская  4/В
Address_street, улица Комсомольская  5/А
Address_street, улица Комсомольская  6
Address_street, улица Комсомольская  6/А
Address_street, улица Комсомольская  8
Address_street, улица Комсомольская  8/А
Address_street, улица Комсомольская  10
Address_street, улица Комсомольская  10/А
Address_street, улица Комсомольская  12
Address_street, улица Комсомольская  12/А
Address_street, улица Комсомольская  13
Address_street, улица Комсомольская  14
Address_street, улица Комсомольская  14/А
Address_street, улица Комсомольская  16/А
Address_street, улица Комсомольская  24
Address_street, улица Комсомольская  28/А
Address_street, улица  Лелюха 26
Address_street, улица Ленина 17
Address_street, улица Ленина  19
Address_street, улица Ленина  21
Address_street, улица Ленина  23
Address_street, улица Ленина  25
Address_street, улица Ленина  27
Address_street, улица Первомайская 3
Address_street, улица Первомайская  7/А
Address_street, улица Первомайская  11
Address_street, улица Первомайская  11/А
Address_street, улица Первомайская  19
Address_street, улица Первомайская 14
Address_street, улица Первомайская 16
Address_street, улица Первомайская 18
Address_street, улица Первомайская 20
Address_street, улица Первомайская 22
Precinct_number,1338
Address_street, улица  Комсомольская
Address_street, улица   № 31
Address_street, улица   здание МОУ «Средняя общеобразовательная школа № 2 «Спектр»
Precinct_place, город Бердск улица Комсомольская № 31 здание МОУ «Средняя общеобразовательная школа № 2 «Спектр» 
Precinct_address, № 31  здание МОУ «Средняя общеобразовательная школа № 2 «Спектр» 
Address_street, улица Комсомольская 17
Address_street, улица Комсомольская  19
Address_street, улица Комсомольская  21
Address_street, улица Комсомольская  23
Address_street, улица Комсомольская  26
Address_street, улица Комсомольская  27
Address_street, улица Комсомольская  27/А
Address_street, улица Комсомольская  28
Address_street, улица Комсомольская  32
Address_street, улица Комсомольская  34
Address_street, улица Комсомольская  36
Address_street, улица Комсомольская  38
Address_street, улица Лелюха 13
Address_street, улица Лелюха  15
Address_street, улица Ленина 37
Address_street, улица Ленина  41.
Precinct_number,1339
Address_street, улица  Комсомольская
Address_street, улица   № 31
Address_street, улица   здание МОУ «Средняя общеобразовательная школа № 2 «Спектр»
Precinct_place, город Бердск улица Комсомольская № 31 здание МОУ «Средняя общеобразовательная школа № 2 «Спектр» 
Precinct_address, № 31  здание МОУ «Средняя общеобразовательная школа № 2 «Спектр» 
Address_street, улица Вокзальная 4
Address_street, улица Вокзальная  10
Address_street, улица Вокзальная  12
Address_street, улица Вокзальная  14
Address_street, улица Вокзальная  18
Address_street, улица Вокзальная  20
Address_street, улица Вокзальная  22
Address_street, улица Вокзальная  24.
Precinct_number,1340
Address_street, улица  Ленина
Address_street, улица   № 34/1
Address_street, улица   здание ГБОУ СПО НСО «Бердский политехнический колледж»
Precinct_place, город Бердск улица Ленина № 34/1 здание ГБОУ СПО НСО «Бердский политехнический колледж» 
Precinct_address, № 34/1  здание ГБОУ СПО НСО «Бердский политехнический колледж» 
Address_street, улица Ушакова 1
Address_street, улица Ушакова  3
Address_street, улица Ленина 28
Address_street, улица Ленина  30
Address_street, улица Ленина  32
Address_street, улица Ленина  34
Address_street, улица Ленина  34/2
Address_street, улица Ленина  36
Address_street, улица К.Маркса 20
Address_street, улица К.Маркса  21
Address_street, улица К.Маркса  22
Address_street, улица К.Маркса  22А
Address_street, улица К.Маркса  24
Address_street, улица К.Маркса  25.
Precinct_number,1341
Address_street, улица Карла Маркса
Address_street, улица Карла  №26А
Address_street, улица Карла  здание МОУ «Средняя общеобразовательная школа № 1»
Precinct_place, город Бердск улица Карла Маркса №26А здание МОУ «Средняя общеобразовательная школа № 1» 
Precinct_address, №26А  здание МОУ «Средняя общеобразовательная школа № 1» 
Address_street, улица Белинского четная сторона с № 76 по № 96
Address_street, улица нечетная сторона с № 71 по № 91
Address_street, улица  Больничная
Address_street, улица  О.Кошевого
Address_street, улица Островского четная сторона с № 60 по № 86
Address_street, улица Островского четная сторона с № 60 по № 53
Address_street, улица Островского четная сторона с № 60 по № 55
Address_street, улица Островского четная сторона с № 60 по № 57
Address_street, улица Островского четная сторона с № 60 по № 59
Address_street, улица Островского четная сторона с № 60 по № 61
Address_street, улица Островского четная сторона с № 60 по № 63
Address_street, улица Островского четная сторона с № 60 по № 65
Address_street, улица  Пархоменко
Address_street, улица Первомайская 21
Address_street, улица Первомайская 30
Address_street, улица Первомайская 32
Address_street, улица Первомайская 34
Address_street, улица Первомайская 36
Address_street, улица Первомайская 38
Address_street, улица Первомайская 40
Address_street, улица Первомайская 42
Address_street, улица Первомайская 44
Address_street, улица Первомайская 46
Address_street, улица Ушакова 4
Address_street, улица Ушакова  6
Address_street, улица Ушакова  8
Address_street, улица Ушакова  13
Address_street, улица Ушакова  15
Address_street, улица Ушакова  17
Address_side, переулок  Больничный
Address_side, переулок   Пархоменко.
Precinct_number,1342
Address_street, улица М.Горького 7/3
Address_street, улица М.Горького 
Precinct_place, город Бердск улица М.Горького 7/3 здание МОУ «Лицей № 6» 
Precinct_address, улица М.Горького 7/3  здание МОУ «Лицей № 6» 
Address_street, улица   Комсомольская 40
Address_street, улица Ленина 43
Address_street, улица Ленина  43/А
Address_street, улица Ленина  83
Address_street, улица Ленина  85
Address_street, улица М.Горького 3
Address_street, улица М.Горького  5.
Precinct_number,1343
Address_street, улица М.Горького 7/3
Address_street, улица М.Горького 
Precinct_place, город Бердск улица М.Горького 7/3 здание МОУ «Лицей № 6» 
Precinct_address, улица М.Горького 7/3  здание МОУ «Лицей № 6» 
Address_street, улица Герцена 6
Address_street, улица Герцена  10
Address_street, улица  К.Маркса 45
Address_street, улица  Кирова 2/110
Address_street, улица Ленина 87
Address_street, улица Ленина  90
Address_street, улица Ленина  92
Address_street, улица Ленина  96
Address_street, улица Ленина  106
Address_street, улица Ленина  108
Address_street, улица Ленина  110.
Precinct_number,1344
Address_street, улица  Островского
Address_street, улица   № 69
Address_street, улица  
Precinct_place, город Бердск улица Островского № 69 здание кинотеатра «Орион» 
Precinct_address, № 69  здание кинотеатра «Орион» 
Address_street, улица К.Маркса 31
Address_street, улица К.Маркса  32
Address_street, улица К.Маркса  33
Address_street, улица К.Маркса   35
Address_street, улица К.Маркса  36
Address_street, улица К.Маркса  38
Address_street, улица К.Маркса  39
Address_street, улица К.Маркса  41
Address_street, улица К.Маркса   44
Address_street, улица К.Маркса  46
Address_street, улица К.Маркса  47
Address_street, улица К.Маркса  Ленина: 33
Address_street, улица К.Маркса  35
Address_street, улица К.Маркса  38
Address_street, улица К.Маркса  39
Address_street, улица К.Маркса  40
Address_street, улица К.Маркса  40/1
Address_street, улица К.Маркса  42
Address_street, улица К.Маркса  44
Address_street, улица К.Маркса  44/1
Address_street, улица К.Маркса  46
Address_street, улица К.Маркса  52
Address_street, улица К.Маркса  56
Address_street, улица М.Горького 4
Address_street, улица М.Горького  6
Address_street, улица Свердлова 1
Address_street, улица Свердлова  2
Address_street, улица Свердлова  4.
Precinct_number,1345
Address_street, улица  Ленина
Address_street, улица   №104
Address_street, улица   здание МОШИ «Лицей-интернат № .Бердска»
Precinct_place,интернат № .Бердска» 
Precinct_address,интернат № .Бердска»  интернат № .Бердска» 
Address_street, улица Герцена 3
Address_street, улица Герцена  13
Address_street, улица Герцена  15
Address_street, улица Герцена  17
Address_street, улица К.Маркса 48
Address_street, улица К.Маркса  49
Address_street, улица К.Маркса  49/А
Address_street, улица Кирова 1
Address_street, улица Кирова  3
Address_street, улица Кирова  5
Address_street, улица  Лермонтова 10
Address_street, улица  Л.Чайкиной
Address_street, улица Ленина 104
Address_street, улица Ленина  116
Address_street, улица Ленина  118
Address_street, улица Ленина  126
Address_street, улица Ленина  130
Address_street, улица  Островского 73
Address_street, улица  Фабричная.
Address_side, переулок  Банковский
Address_side, переулок   Фабричный.
Precinct_number,1346
Address_street, улица  Вокзальная
